esd,record_time,soc,pack_voltage (V),charge_current (A),max_cell_voltage (V),min_cell_voltage (V),max_temperature (℃),min_temperature (℃),available_energy (kw),available_capacity (Ah)
900099100,2.02E+13,33.4,329.4,-55.54000,3.442,3.421,35,34,18.19,56.07
900099103,2.02E+13,42.4,333.8,-29.42000,3.496,3.459,37,35,21.34,65.52
900099111,2.02E+13,41.6,333.3,-30.15000,3.489,3.454,32,31,21.06,64.68
900099117,2.02E+13,66.1,348.2,-54.69000,3.636,3.619,37,35,29.63,90.41
900099124,2.02E+13,73.1,351.6,-55.07000,3.684,3.641,37,35,32.08,97.75
900099125,2.02E+13,55.3,341.3,-59.16000,3.572,3.538,37,35,25.85,79.06
900099129,2.02E+13,77.2,353.6,-44.52000,3.712,3.656,36,35,33.52,100.00
900099131,2.02E+13,43.0,336.4,-62.76000,3.514,3.495,32,31,21.55,66.15
900099132,2.02E+13,43.8,334.5,-41.22000,3.504,3.465,33,30,21.83,66.99
900099137,2.02E+13,27.3,328.1,-24.80000,3.426,3.410,33,32,16.05,49.67
900099143,2.02E+13,21.4,325.0,-63.55000,3.401,3.370,34,33,13.99,43.47
900099146,2.02E+13,16.3,320.5,-46.96000,3.350,3.328,34,32,12.21,38.12
900099154,2.02E+13,41.8,335.5,-31.28000,3.508,3.483,36,34,21.13,64.89
900099161,2.02E+13,46.8,336.9,-48.07000,3.519,3.501,34,31,22.88,70.14
900099166,2.02E+13,16.0,319.8,-57.34000,3.346,3.317,33,31,12.10,37.80
900099169,2.02E+13,18.3,320.6,-56.83000,3.351,3.328,33,30,12.91,40.22
900099173,2.02E+13,33.5,329.9,-33.93000,3.450,3.423,35,33,18.23,56.18
900099175,2.02E+13,61.8,344.8,-43.87000,3.617,3.567,34,32,28.13,85.89
900099178,2.02E+13,21.2,322.4,-40.31000,3.376,3.340,36,34,13.92,43.26
900099181,2.02E+13,54.7,340.3,-24.56000,3.558,3.531,34,32,25.64,78.44
900099189,2.02E+13,24.5,325.9,-69.42000,3.401,3.388,33,32,15.07,46.73
900099194,2.02E+13,72.1,350.0,-73.62000,3.664,3.628,32,30,31.73,96.70
900099200,2.02E+13,53.9,342.6,-36.99000,3.578,3.560,35,34,25.36,77.59
900099202,2.02E+13,46.3,337.8,-54.36000,3.541,3.497,33,30,22.70,69.62
900099210,2.02E+13,32.1,328.0,-40.82000,3.427,3.407,38,37,17.73,54.71
900099218,2.02E+13,64.6,346.0,-34.45000,3.620,3.588,37,36,29.11,88.83
900099223,2.02E+13,62.4,345.3,-51.07000,3.610,3.584,34,33,28.34,86.52
900099231,2.02E+13,30.5,327.2,-26.50000,3.426,3.392,34,32,17.17,53.02
900099237,2.02E+13,18.5,322.7,-23.90000,3.367,3.355,35,33,12.97,40.42
900099243,2.02E+13,24.7,325.0,-34.38000,3.403,3.368,34,32,15.14,46.94
900099247,2.02E+13,40.5,332.6,-36.71000,3.474,3.454,34,33,20.67,63.52
900099248,2.02E+13,32.0,329.7,-34.14000,3.442,3.426,35,33,17.70,54.60
900099249,2.02E+13,15.3,320.0,-38.68000,3.346,3.321,34,32,11.86,37.06
900099253,2.02E+13,65.9,348.5,-57.36000,3.647,3.613,33,31,29.57,90.20
900099258,2.02E+13,45.5,335.5,-43.30000,3.513,3.476,38,36,22.42,68.78
900099264,2.02E+13,27.9,327.1,-47.47000,3.416,3.398,37,36,16.27,50.30
900099272,2.02E+13,53.5,340.3,-69.05000,3.562,3.527,36,34,25.22,77.18
900099273,2.02E+13,26.2,325.3,-51.89000,3.397,3.381,33,31,15.67,48.51
900099278,2.02E+13,15.4,318.7,-22.60000,3.336,3.303,33,31,11.89,37.17
900099280,2.02E+13,19.1,321.9,-71.49000,3.362,3.344,36,34,13.19,41.06
900099287,2.02E+13,72.6,352.7,-33.08000,3.690,3.659,35,33,31.91,97.23
900099289,2.02E+13,33.1,329.2,-25.58000,3.439,3.420,34,32,18.09,55.76
900099296,2.02E+13,35.8,331.9,-31.25000,3.472,3.443,36,34,19.03,58.59
900099303,2.02E+13,35.9,330.7,-67.57000,3.455,3.436,36,34,19.06,58.70
900099304,2.02E+13,62.0,346.9,-40.26000,3.636,3.590,34,32,28.20,86.10
900099308,2.02E+13,67.4,349.8,-49.11000,3.665,3.622,38,37,30.09,91.77
900099312,2.02E+13,65.2,346.4,-23.33000,3.630,3.586,38,37,29.32,89.46
900099317,2.02E+13,43.3,336.3,-32.66000,3.512,3.494,37,35,21.65,66.47
900099318,2.02E+13,23.1,323.7,-50.18000,3.381,3.362,34,32,14.59,45.26
900099320,2.02E+13,52.7,341.6,-65.96000,3.575,3.543,34,32,24.95,76.34
900099323,2.02E+13,78.8,353.8,-49.51000,3.712,3.658,36,34,34.00,100.00
900099326,2.02E+13,56.5,343.8,-46.56000,3.593,3.570,34,31,26.27,80.33
900099330,2.02E+13,39.3,332.0,-73.57000,3.468,3.450,35,34,20.25,62.27
900099338,2.02E+13,37.5,333.5,-56.99000,3.489,3.460,33,32,19.62,60.38
900099340,2.02E+13,59.5,345.5,-67.21000,3.615,3.583,33,31,27.32,83.47
900099343,2.02E+13,27.6,328.4,-72.34000,3.439,3.403,36,35,16.16,49.98
900099345,2.02E+13,75.4,354.2,-31.69000,3.700,3.680,35,34,32.89,100.00
900099351,2.02E+13,37.3,333.5,-50.35000,3.492,3.456,37,36,19.55,60.16
900099358,2.02E+13,76.6,352.6,-44.06000,3.690,3.656,36,35,33.31,100.00
900099366,2.02E+13,38.0,333.4,-65.19000,3.492,3.453,37,36,19.80,60.90
900099373,2.02E+13,52.8,342.0,-33.20000,3.575,3.549,33,32,24.98,76.44
900099377,2.02E+13,74.8,353.7,-55.89000,3.708,3.660,36,35,32.68,99.54
900099385,2.02E+13,71.9,350.8,-62.98000,3.671,3.638,35,33,31.66,96.50
900099391,2.02E+13,17.5,320.2,-53.13000,3.350,3.320,36,34,12.62,39.38
900099395,2.02E+13,78.1,353.4,-31.54000,3.708,3.654,34,33,33.83,100.00
900099396,2.02E+13,35.9,331.6,-28.78000,3.474,3.434,36,34,19.06,58.70
900099397,2.02E+13,63.9,346.2,-26.70000,3.627,3.586,35,32,28.86,88.09
900099401,2.02E+13,46.0,337.7,-26.92000,3.531,3.505,35,33,22.60,69.30
900099402,2.02E+13,51.5,340.6,-31.09000,3.570,3.526,34,32,24.52,75.08
900099404,2.02E+13,51.9,340.5,-45.11000,3.564,3.530,35,34,24.66,75.50
900099409,2.02E+13,77.5,353.2,-56.86000,3.701,3.658,38,36,33.62,100.00
900099416,2.02E+13,69.4,350.9,-29.91000,3.670,3.641,35,34,30.79,93.87
900099423,2.02E+13,77.0,353.1,-69.15000,3.701,3.656,34,33,33.45,100.00
900099429,2.02E+13,21.4,322.4,-38.82000,3.378,3.340,33,31,13.99,43.47
900099431,2.02E+13,62.0,346.3,-51.63000,3.630,3.585,33,31,28.20,86.10
900099439,2.02E+13,62.8,346.9,-28.17000,3.622,3.605,33,31,28.48,86.94
900099442,2.02E+13,34.8,331.9,-25.23000,3.477,3.438,35,33,18.68,57.54
900099444,2.02E+13,40.9,333.1,-35.37000,3.477,3.462,32,30,20.81,63.95
900099446,2.02E+13,56.5,343.2,-72.57000,3.584,3.566,34,32,26.27,80.33
900099449,2.02E+13,46.8,337.7,-37.23000,3.537,3.499,37,35,22.88,70.14
900099452,2.02E+13,61.4,344.5,-71.19000,3.603,3.575,37,35,27.99,85.47
900099457,2.02E+13,44.3,335.5,-31.04000,3.517,3.472,35,33,22.00,67.52
900099463,2.02E+13,27.9,327.5,-69.42000,3.425,3.398,35,33,16.27,50.30
900099466,2.02E+13,43.2,334.1,-29.49000,3.492,3.468,33,30,21.62,66.36
900099474,2.02E+13,40.7,334.5,-42.07000,3.503,3.465,34,32,20.74,63.74
900099476,2.02E+13,42.7,336.7,-23.17000,3.519,3.495,36,34,21.45,65.84
900099478,2.02E+13,39.5,333.9,-68.26000,3.500,3.456,37,35,20.32,62.48
900099480,2.02E+13,39.8,332.6,-60.64000,3.472,3.458,38,36,20.43,62.79
900099481,2.02E+13,53.0,341.7,-43.84000,3.569,3.550,36,35,25.05,76.65
900099484,2.02E+13,18.7,323.1,-34.60000,3.377,3.355,38,36,13.04,40.64
900099488,2.02E+13,39.1,332.6,-29.16000,3.474,3.456,32,31,20.19,62.05
900099496,2.02E+13,68.3,350.4,-59.44000,3.670,3.629,36,34,30.40,92.72
900099499,2.02E+13,33.0,329.5,-47.72000,3.443,3.422,35,34,18.05,55.65
900099501,2.02E+13,40.7,334.0,-66.62000,3.498,3.461,38,37,20.74,63.74
900099503,2.02E+13,65.2,348.7,-62.22000,3.652,3.612,37,36,29.32,89.46
900099509,2.02E+13,27.2,327.7,-30.86000,3.433,3.393,33,30,16.02,49.56
900099513,2.02E+13,23.6,324.1,-27.68000,3.389,3.363,36,34,14.76,45.78
900099516,2.02E+13,19.9,323.7,-64.26000,3.379,3.365,38,36,13.46,41.89
900099523,2.02E+13,79.1,354.9,-48.07000,3.717,3.677,36,34,34.00,100.00
900099530,2.02E+13,38.3,331.9,-54.58000,3.470,3.446,33,31,19.90,61.21
900099538,2.02E+13,32.7,329.5,-33.45000,3.450,3.414,32,30,17.95,55.34
900099540,2.02E+13,27.1,326.1,-55.13000,3.414,3.379,36,34,15.98,49.45
900099544,2.02E+13,39.3,334.3,-28.73000,3.489,3.475,38,37,20.25,62.27
900099551,2.02E+13,17.6,320.0,-26.88000,3.345,3.322,36,34,12.66,39.48
900099559,2.02E+13,18.8,321.5,-44.05000,3.363,3.335,33,32,13.08,40.74
900099567,2.02E+13,22.6,323.4,-69.52000,3.380,3.357,36,34,14.41,44.73
900099575,2.02E+13,70.9,352.1,-55.44000,3.686,3.650,35,34,31.32,95.45
900099578,2.02E+13,35.8,330.0,-36.51000,3.450,3.426,35,33,19.03,58.59
900099584,2.02E+13,16.6,322.3,-63.96000,3.364,3.350,36,33,12.31,38.43
900099585,2.02E+13,48.8,338.9,-53.92000,3.545,3.516,36,35,23.58,72.24
900099587,2.02E+13,36.8,331.1,-65.18000,3.466,3.431,32,31,19.38,59.64
900099594,2.02E+13,63.1,347.6,-40.22000,3.643,3.599,38,36,28.59,87.26
900099596,2.02E+13,24.8,325.0,-25.56000,3.403,3.368,37,35,15.18,47.04
900099598,2.02E+13,47.6,338.1,-64.21000,3.542,3.501,37,35,23.16,70.98
900099602,2.02E+13,74.9,354.0,-73.96000,3.704,3.670,37,35,32.72,99.65
900099606,2.02E+13,43.6,337.1,-42.45000,3.528,3.496,37,36,21.76,66.78
900099609,2.02E+13,73.5,351.8,-27.57000,3.683,3.645,38,36,32.22,98.17
900099612,2.02E+13,52.2,339.2,-27.95000,3.555,3.512,34,33,24.77,75.81
900099616,2.02E+13,18.7,321.1,-66.26000,3.351,3.338,35,34,13.04,40.64
900099624,2.02E+13,48.7,337.6,-28.75000,3.538,3.496,34,32,23.54,72.14
900099627,2.02E+13,32.3,330.8,-52.77000,3.454,3.437,36,34,17.80,54.91
900099633,2.02E+13,23.7,323.8,-70.88000,3.380,3.366,38,36,14.79,45.89
900099638,2.02E+13,77.3,354.1,-63.65000,3.711,3.665,38,36,33.55,100.00
900099644,2.02E+13,53.6,341.1,-44.83000,3.570,3.536,34,32,25.26,77.28
900099646,2.02E+13,70.3,351.5,-49.50000,3.685,3.637,34,32,31.10,94.81
900099654,2.02E+13,21.9,324.3,-66.61000,3.390,3.366,36,35,14.16,44.00
900099660,2.02E+13,75.2,352.3,-59.56000,3.691,3.649,36,34,32.82,99.96
900099665,2.02E+13,19.8,321.2,-65.73000,3.359,3.333,36,34,13.43,41.79
900099671,2.02E+13,53.3,341.9,-72.79000,3.575,3.548,32,30,25.15,76.97
900099672,2.02E+13,66.2,348.7,-73.48000,3.656,3.608,36,34,29.67,90.51
900099680,2.02E+13,31.9,328.3,-64.22000,3.428,3.412,34,33,17.66,54.49
900099685,2.02E+13,76.1,352.5,-34.66000,3.686,3.657,33,31,33.13,100.00
900099687,2.02E+13,32.3,328.1,-34.17000,3.426,3.409,34,32,17.80,54.91
900099695,2.02E+13,55.8,341.2,-42.51000,3.565,3.544,35,33,26.03,79.59
900099701,2.02E+13,78.9,353.9,-58.29000,3.701,3.672,36,34,34.00,100.00
900099703,2.02E+13,40.4,334.0,-68.66000,3.488,3.471,36,34,20.64,63.42
900099704,2.02E+13,17.9,322.5,-63.35000,3.376,3.343,37,35,12.76,39.80
900099710,2.02E+13,21.0,322.7,-47.12000,3.376,3.347,36,33,13.85,43.05
900099717,2.02E+13,70.1,350.7,-62.85000,3.666,3.641,37,36,31.03,94.61
900099718,2.02E+13,39.7,333.1,-57.66000,3.492,3.449,34,33,20.39,62.69
900099723,2.02E+13,78.6,354.5,-59.45000,3.702,3.682,34,33,34.00,100.00
900099724,2.02E+13,72.1,351.6,-48.49000,3.681,3.645,36,34,31.73,96.70
900099726,2.02E+13,71.1,351.3,-25.51000,3.685,3.634,38,36,31.38,95.66
900099729,2.02E+13,33.3,329.6,-40.11000,3.446,3.420,35,34,18.15,55.96
900099736,2.02E+13,28.6,326.2,-65.79000,3.405,3.390,33,31,16.51,51.03
900099742,2.02E+13,63.8,345.5,-27.89000,3.625,3.574,32,30,28.83,87.99
900099749,2.02E+13,27.7,326.0,-61.93000,3.409,3.383,34,32,16.20,50.09
900099756,2.02E+13,57.6,342.3,-59.20000,3.588,3.542,38,36,26.66,81.48
900099764,2.02E+13,30.9,328.4,-53.54000,3.435,3.407,33,31,17.31,53.45
900099767,2.02E+13,49.1,337.7,-29.13000,3.535,3.500,37,36,23.68,72.56
900099773,2.02E+13,50.4,339.7,-47.34000,3.556,3.520,33,31,24.14,73.92
900099781,2.02E+13,69.8,350.0,-49.22000,3.666,3.625,35,33,30.93,94.29
900099785,2.02E+13,57.9,342.9,-54.58000,3.590,3.553,37,35,26.76,81.80
900099791,2.02E+13,30.9,329.8,-54.50000,3.444,3.427,33,30,17.31,53.45
900099792,2.02E+13,48.3,337.9,-58.63000,3.538,3.501,36,35,23.40,71.72
900099799,2.02E+13,30.7,327.8,-68.77000,3.423,3.407,36,34,17.24,53.23
900099807,2.02E+13,48.3,339.1,-47.14000,3.555,3.510,34,32,23.40,71.72
900099812,2.02E+13,17.3,319.9,-38.66000,3.340,3.325,34,33,12.55,39.17
900099820,2.02E+13,39.9,332.8,-56.12000,3.485,3.448,33,31,20.46,62.90
900099828,2.02E+13,23.4,325.4,-22.85000,3.397,3.381,32,31,14.69,45.57
900099834,2.02E+13,56.1,344.1,-41.48000,3.609,3.559,38,36,26.13,79.91
900099838,2.02E+13,36.9,331.8,-23.69000,3.470,3.443,37,35,19.41,59.74
900099845,2.02E+13,37.5,331.5,-62.39000,3.474,3.432,33,31,19.62,60.38
900099853,2.02E+13,21.0,322.6,-61.87000,3.374,3.347,33,30,13.85,43.05
900099854,2.02E+13,46.4,336.7,-67.44000,3.520,3.494,37,36,22.74,69.72
900099861,2.02E+13,48.5,339.3,-43.49000,3.554,3.515,34,32,23.47,71.93
900099868,2.02E+13,76.6,354.5,-69.38000,3.721,3.665,34,32,33.31,100.00
900099870,2.02E+13,75.1,353.0,-56.02000,3.697,3.657,34,33,32.78,99.86
900099871,2.02E+13,63.0,346.6,-47.79000,3.631,3.589,36,35,28.55,87.15
900099876,2.02E+13,33.9,331.6,-68.91000,3.467,3.441,33,31,18.36,56.59
900099878,2.02E+13,47.0,338.7,-48.20000,3.545,3.511,35,33,22.95,70.35
900099881,2.02E+13,58.7,344.0,-58.98000,3.606,3.561,37,36,27.04,82.64
900099888,2.02E+13,27.8,327.2,-39.41000,3.415,3.401,35,33,16.23,50.19
900099889,2.02E+13,57.0,343.9,-56.75000,3.596,3.568,34,32,26.45,80.85
900099891,2.02E+13,62.8,346.4,-28.85000,3.618,3.599,37,35,28.48,86.94
900099893,2.02E+13,30.0,329.3,-37.95000,3.449,3.411,36,35,17.00,52.50
900099898,2.02E+13,41.7,334.4,-37.48000,3.491,3.475,38,36,21.09,64.78
900099900,2.02E+13,58.1,342.6,-29.75000,3.592,3.546,37,36,26.84,82.00
900099907,2.02E+13,47.7,338.5,-51.93000,3.543,3.508,36,34,23.20,71.09
900099912,2.02E+13,74.4,351.7,-27.35000,3.681,3.647,38,36,32.54,99.12
900099920,2.02E+13,58.2,342.4,-54.84000,3.575,3.559,36,34,26.87,82.11
900099922,2.02E+13,36.7,331.9,-33.71000,3.468,3.447,35,33,19.34,59.54
900099927,2.02E+13,29.9,329.1,-58.87000,3.446,3.410,33,31,16.96,52.39
900099933,2.02E+13,69.1,350.4,-57.17000,3.672,3.628,34,32,30.68,93.55
900099941,2.02E+13,79.1,355.6,-48.34000,3.725,3.684,37,36,34.00,100.00
900099945,2.02E+13,70.6,350.1,-43.58000,3.657,3.637,35,32,31.21,95.13
900099951,2.02E+13,71.2,349.6,-37.64000,3.663,3.620,36,34,31.42,95.76
900099954,2.02E+13,57.2,342.2,-37.42000,3.588,3.541,34,32,26.52,81.06
900099959,2.02E+13,37.0,331.1,-40.45000,3.459,3.439,33,31,19.45,59.85
900099966,2.02E+13,65.4,348.6,-40.74000,3.651,3.611,34,32,29.39,89.67
900099973,2.02E+13,38.5,333.3,-22.94000,3.485,3.459,37,34,19.98,61.43
900099980,2.02E+13,24.6,325.3,-31.55000,3.406,3.371,34,31,15.11,46.83
900099981,2.02E+13,54.2,340.9,-66.26000,3.567,3.535,35,33,25.47,77.91
900099987,2.02E+13,67.5,347.8,-27.68000,3.647,3.598,34,32,30.12,91.88
900099993,2.02E+13,59.5,345.4,-27.64000,3.612,3.583,36,35,27.32,83.47
900099996,2.02E+13,60.0,344.7,-40.49000,3.609,3.571,34,33,27.50,84.00
900099997,2.02E+13,75.8,352.7,-65.68000,3.689,3.659,36,33,33.03,100.00
900100002,2.02E+13,17.0,320.7,-35.83000,3.351,3.329,33,31,12.45,38.85
900100010,2.02E+13,34.0,331.7,-44.47000,3.473,3.437,35,33,18.40,56.70
900100018,2.02E+13,38.6,332.6,-57.38000,3.475,3.454,37,35,20.01,61.53
900100025,2.02E+13,15.7,320.3,-68.28000,3.345,3.328,38,36,11.99,37.48
900100026,2.02E+13,67.0,347.7,-27.99000,3.640,3.603,33,31,29.95,91.35
900100030,2.02E+13,72.7,352.5,-60.02000,3.685,3.659,35,34,31.95,97.34
900100032,2.02E+13,30.8,329.6,-49.82000,3.446,3.420,36,34,17.28,53.34
900100037,2.02E+13,75.6,353.0,-23.43000,3.699,3.655,34,32,32.96,100.00
900100040,2.02E+13,18.2,321.0,-65.57000,3.353,3.334,36,34,12.87,40.11
900100044,2.02E+13,50.8,339.7,-68.52000,3.550,3.526,34,31,24.28,74.34
900100052,2.02E+13,46.5,337.4,-40.88000,3.531,3.499,35,34,22.77,69.83
900100057,2.02E+13,19.7,321.9,-60.43000,3.370,3.337,35,32,13.39,41.69
900100059,2.02E+13,21.8,322.7,-37.75000,3.377,3.347,34,32,14.13,43.89
900100067,2.02E+13,17.0,321.1,-52.40000,3.356,3.334,36,35,12.45,38.85
900100072,2.02E+13,55.1,340.6,-33.25000,3.564,3.533,33,32,25.79,78.86
900100075,2.02E+13,68.4,349.7,-53.98000,3.669,3.616,32,31,30.44,92.82
900100081,2.02E+13,23.7,323.6,-54.31000,3.380,3.362,35,33,14.79,45.89
900100084,2.02E+13,44.6,335.7,-23.81000,3.508,3.485,33,31,22.11,67.83
900100085,2.02E+13,70.9,350.6,-36.89000,3.669,3.636,35,32,31.32,95.45
900100089,2.02E+13,74.8,352.8,-26.34000,3.700,3.650,36,34,32.68,99.54
900100097,2.02E+13,55.7,342.7,-53.66000,3.592,3.547,32,30,26.00,79.49
900100103,2.02E+13,74.8,352.9,-35.50000,3.699,3.654,37,35,32.68,99.54
900100110,2.02E+13,37.0,332.6,-38.11000,3.472,3.457,35,34,19.45,59.85
900100118,2.02E+13,50.3,338.5,-35.70000,3.547,3.505,36,35,24.10,73.81
900100121,2.02E+13,33.7,329.3,-56.20000,3.443,3.418,33,31,18.30,56.39
900100128,2.02E+13,43.1,335.5,-41.78000,3.512,3.478,34,32,21.59,66.25
900100135,2.02E+13,57.3,343.9,-38.90000,3.599,3.565,34,32,26.55,81.16
900100141,2.02E+13,72.9,351.4,-34.76000,3.685,3.637,37,36,32.02,97.55
900100144,2.02E+13,42.4,334.9,-33.64000,3.502,3.475,33,31,21.34,65.52
900100145,2.02E+13,59.6,344.0,-66.08000,3.594,3.573,37,36,27.36,83.58
900100150,2.02E+13,31.5,330.5,-30.34000,3.459,3.427,33,31,17.52,54.08
900100152,2.02E+13,51.9,339.5,-56.16000,3.550,3.522,33,32,24.66,75.50
900100160,2.02E+13,33.9,331.3,-54.85000,3.463,3.438,35,34,18.36,56.59
900100164,2.02E+13,38.5,332.9,-51.92000,3.481,3.455,35,33,19.98,61.43
900100169,2.02E+13,73.6,351.8,-41.68000,3.679,3.651,38,36,32.26,98.28
900100175,2.02E+13,57.8,342.5,-60.40000,3.576,3.559,34,33,26.73,81.69
900100180,2.02E+13,27.4,326.5,-46.48000,3.417,3.386,36,34,16.09,49.77
900100184,2.02E+13,53.7,341.4,-62.72000,3.569,3.543,37,35,25.29,77.39
900100189,2.02E+13,46.6,338.0,-38.06000,3.533,3.508,36,35,22.81,69.93
900100190,2.02E+13,48.0,337.1,-42.40000,3.520,3.503,32,31,23.30,71.40
900100194,2.02E+13,59.3,344.1,-28.95000,3.609,3.560,35,34,27.25,83.27
900100201,2.02E+13,28.8,326.9,-23.84000,3.415,3.395,33,31,16.58,51.24
900100206,2.02E+13,41.9,334.7,-61.39000,3.498,3.475,35,33,21.16,65.00
900100210,2.02E+13,39.7,332.7,-63.22000,3.480,3.451,34,33,20.39,62.69
900100218,2.02E+13,30.5,327.5,-55.17000,3.422,3.401,35,34,17.17,53.02
900100219,2.02E+13,74.6,353.7,-43.92000,3.711,3.659,33,30,32.61,99.33
900100223,2.02E+13,58.7,345.0,-26.94000,3.615,3.572,38,35,27.04,82.64
900100230,2.02E+13,56.3,342.4,-44.00000,3.590,3.544,37,35,26.20,80.12
900100232,2.02E+13,57.2,344.0,-45.42000,3.606,3.560,36,34,26.52,81.06
900100236,2.02E+13,20.0,321.3,-48.01000,3.358,3.335,37,35,13.50,42.00
900100237,2.02E+13,25.6,327.0,-52.88000,3.425,3.387,32,30,15.46,47.88
900100245,2.02E+13,58.8,343.1,-65.22000,3.585,3.563,34,32,27.08,82.74
900100250,2.02E+13,46.4,338.3,-56.88000,3.541,3.508,33,31,22.74,69.72
900100254,2.02E+13,26.8,325.2,-37.67000,3.404,3.372,35,33,15.88,49.14
900100259,2.02E+13,27.4,325.8,-47.82000,3.409,3.379,34,33,16.09,49.77
900100261,2.02E+13,63.9,346.8,-36.79000,3.625,3.601,36,33,28.86,88.09
900100269,2.02E+13,63.5,346.2,-29.60000,3.629,3.584,36,34,28.72,87.67
900100271,2.02E+13,69.1,349.5,-33.90000,3.655,3.627,36,35,30.68,93.55
900100273,2.02E+13,40.2,333.7,-61.95000,3.489,3.464,33,31,20.57,63.21
900100277,2.02E+13,23.5,325.5,-65.67000,3.400,3.382,38,35,14.72,45.67
900100283,2.02E+13,42.3,334.9,-60.48000,3.499,3.478,38,37,21.30,65.41
900100287,2.02E+13,65.0,348.9,-63.69000,3.646,3.622,36,35,29.25,89.25
900100289,2.02E+13,16.0,319.3,-65.45000,3.341,3.311,32,31,12.10,37.80
900100291,2.02E+13,35.4,332.4,-53.97000,3.472,3.453,34,31,18.89,58.17
900100297,2.02E+13,71.0,351.9,-46.32000,3.682,3.650,36,35,31.35,95.55
900100299,2.02E+13,56.8,343.7,-23.55000,3.598,3.563,32,30,26.38,80.64
900100304,2.02E+13,53.6,341.8,-40.99000,3.581,3.541,32,30,25.26,77.28
900100306,2.02E+13,64.2,347.2,-42.29000,3.625,3.608,35,34,28.97,88.41
900100310,2.02E+13,69.4,349.7,-67.38000,3.666,3.619,32,31,30.79,93.87
900100317,2.02E+13,46.7,337.4,-28.50000,3.522,3.507,36,34,22.84,70.03
900100320,2.02E+13,16.4,321.9,-30.58000,3.364,3.342,33,31,12.24,38.22
900100323,2.02E+13,35.2,332.2,-41.43000,3.480,3.440,33,31,18.82,57.96
900100324,2.02E+13,56.5,341.8,-58.42000,3.577,3.543,35,33,26.27,80.33
900100329,2.02E+13,29.1,327.3,-28.02000,3.425,3.393,33,31,16.69,51.56
900100331,2.02E+13,69.5,348.6,-23.22000,3.640,3.622,32,30,30.82,93.98
900100336,2.02E+13,37.0,330.8,-31.48000,3.455,3.437,35,33,19.45,59.85
900100343,2.02E+13,39.0,334.4,-41.72000,3.494,3.473,37,35,20.15,61.95
900100345,2.02E+13,58.9,345.0,-58.19000,3.602,3.586,37,35,27.11,82.84
900100350,2.02E+13,17.8,320.2,-65.99000,3.344,3.328,37,35,12.73,39.69
900100358,2.02E+13,54.2,341.5,-42.12000,3.569,3.545,33,31,25.47,77.91
900100364,2.02E+13,38.7,333.7,-74.61000,3.489,3.463,38,36,20.05,61.64
900100370,2.02E+13,36.0,331.8,-67.58000,3.468,3.444,32,31,19.10,58.80
900100373,2.02E+13,66.8,349.8,-33.01000,3.659,3.628,34,33,29.88,91.14
900100381,2.02E+13,64.1,348.5,-47.88000,3.643,3.617,37,36,28.93,88.30
900100383,2.02E+13,53.1,339.8,-59.57000,3.563,3.516,36,34,25.09,76.75
900100384,2.02E+13,45.7,336.2,-37.91000,3.518,3.486,36,35,22.49,68.99
900100391,2.02E+13,15.6,318.9,-32.08000,3.338,3.307,32,31,11.96,37.38
900100392,2.02E+13,34.4,329.4,-63.99000,3.440,3.422,32,30,18.54,57.12
900100399,2.02E+13,57.6,343.4,-29.97000,3.599,3.556,34,33,26.66,81.48
900100404,2.02E+13,68.3,350.1,-26.36000,3.666,3.627,37,35,30.40,92.72
900100412,2.02E+13,41.1,334.2,-39.66000,3.496,3.467,37,35,20.88,64.16
900100419,2.02E+13,28.2,326.2,-44.80000,3.410,3.386,36,34,16.37,50.61
900100423,2.02E+13,70.9,349.5,-67.24000,3.650,3.631,33,32,31.32,95.45
900100428,2.02E+13,47.3,337.4,-50.30000,3.530,3.498,36,34,23.05,70.66
900100429,2.02E+13,22.1,322.9,-57.70000,3.382,3.346,33,30,14.23,44.20
900100432,2.02E+13,52.4,341.9,-36.28000,3.577,3.545,35,33,24.84,76.02
900100436,2.02E+13,28.3,326.9,-65.28000,3.421,3.389,35,34,16.41,50.72
900100444,2.02E+13,54.9,341.4,-39.27000,3.579,3.533,36,33,25.71,78.65
900100446,2.02E+13,45.8,336.2,-45.88000,3.525,3.480,36,34,22.53,69.09
900100449,2.02E+13,78.2,353.9,-26.44000,3.710,3.663,34,32,33.87,100.00
900100453,2.02E+13,54.2,341.5,-29.22000,3.566,3.549,35,34,25.47,77.91
900100459,2.02E+13,61.3,345.2,-58.33000,3.613,3.579,36,34,27.95,85.36
900100462,2.02E+13,64.6,348.0,-35.07000,3.636,3.615,36,35,29.11,88.83
900100463,2.02E+13,78.8,356.0,-72.76000,3.729,3.687,32,31,34.00,100.00
900100464,2.02E+13,55.8,343.0,-66.46000,3.583,3.563,37,35,26.03,79.59
900100467,2.02E+13,77.0,354.7,-25.37000,3.719,3.671,38,37,33.45,100.00
900100469,2.02E+13,17.9,321.5,-54.07000,3.367,3.331,35,33,12.76,39.80
900100470,2.02E+13,65.6,348.0,-38.24000,3.646,3.604,36,34,29.46,89.88
900100476,2.02E+13,23.6,324.3,-39.84000,3.391,3.366,36,34,14.76,45.78
900100482,2.02E+13,39.0,332.4,-32.63000,3.475,3.450,37,36,20.15,61.95
900100490,2.02E+13,43.6,334.5,-31.26000,3.504,3.465,33,31,21.76,66.78
900100496,2.02E+13,62.0,346.8,-49.45000,3.624,3.601,35,33,28.20,86.10
